Unnamed: 0,wsi_id,wsi_name,genotype,x_tile_coord,y_tile_coord,file,batch,animal_id,dissected_region,is_CBTP_old,unique_wsi,connected_component
19146,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,35,23,EH-15740-014_35_23_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19147,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,4,17,EH-15740-014_4_17_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19148,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,2,17,EH-15740-014_2_17_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19149,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,31,14,EH-15740-014_31_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19150,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,14,EH-15740-014_5_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19151,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,41,6,EH-15740-014_41_6_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,2
19152,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,2,18,EH-15740-014_2_18_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19153,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,40,6,EH-15740-014_40_6_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,2
19154,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,36,24,EH-15740-014_36_24_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19155,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,2,16,EH-15740-014_2_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19156,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,40,5,EH-15740-014_40_5_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,2
19157,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,22,EH-15740-014_34_22_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19158,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,31,4,EH-15740-014_31_4_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19159,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,32,3,EH-15740-014_32_3_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19160,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,3,18,EH-15740-014_3_18_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19161,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,32,11,EH-15740-014_32_11_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19162,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,4,6,EH-15740-014_4_6_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,3
19163,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,23,EH-15740-014_33_23_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19164,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,1,16,EH-15740-014_1_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19165,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,23,EH-15740-014_34_23_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19166,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,6,27,EH-15740-014_6_27_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19167,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,36,25,EH-15740-014_36_25_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19168,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,4,24,EH-15740-014_4_24_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19169,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,4,EH-15740-014_34_4_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19170,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,14,EH-15740-014_34_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19171,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,31,16,EH-15740-014_31_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19172,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,21,EH-15740-014_33_21_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19173,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,7,EH-15740-014_5_7_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,3
19174,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,13,EH-15740-014_34_13_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19175,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,31,12,EH-15740-014_31_12_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19176,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,7,28,EH-15740-014_7_28_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19177,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,23,EH-15740-014_5_23_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19178,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,11,8,EH-15740-014_11_8_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,4
19179,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,3,15,EH-15740-014_3_15_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19180,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,31,2,EH-15740-014_31_2_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19181,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,1,15,EH-15740-014_1_15_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19182,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,4,EH-15740-014_33_4_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19183,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,7,25,EH-15740-014_7_25_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19184,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,30,14,EH-15740-014_30_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19185,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,32,16,EH-15740-014_32_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19186,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,2,5,EH-15740-014_2_5_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,3
19187,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,14,EH-15740-014_33_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19188,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,11,5,EH-15740-014_11_5_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,4
19189,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,32,14,EH-15740-014_32_14_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19190,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,30,13,EH-15740-014_30_13_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19191,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,3,16,EH-15740-014_3_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19192,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,11,7,EH-15740-014_11_7_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,4
19193,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,22,EH-15740-014_33_22_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19194,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,30,15,EH-15740-014_30_15_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19195,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,4,18,EH-15740-014_4_18_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19196,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,5,EH-15740-014_34_5_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,1
19197,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,12,6,EH-15740-014_12_6_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,4
19198,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,34,25,EH-15740-014_34_25_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,7
19199,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,17,EH-15740-014_5_17_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19200,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,41,4,EH-15740-014_41_4_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,2
19201,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,8,28,EH-15740-014_8_28_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19202,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,4,15,EH-15740-014_4_15_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19203,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,6,16,EH-15740-014_6_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19204,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,16,EH-15740-014_5_16_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,6
19205,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,5,25,EH-15740-014_5_25_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,8
19206,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,32,13,EH-15740-014_32_13_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19207,EH-15740-014_CBTP,EH-15740-014.svs,CBTP,33,13,EH-15740-014_33_13_CBTP.png,L40,282-285,X4,False,EH-15740-014.svs,5
19208,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,12,2,Eran Hodis 2020-09-14-042_12_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19209,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,9,12,Eran Hodis 2020-09-14-042_9_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19210,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,26,1,Eran Hodis 2020-09-14-042_26_1_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19211,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,24,10,Eran Hodis 2020-09-14-042_24_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19212,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,2,11,Eran Hodis 2020-09-14-042_2_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,8
19213,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,1,11,Eran Hodis 2020-09-14-042_1_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,8
19214,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,34,1,Eran Hodis 2020-09-14-042_34_1_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19215,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,2,3,Eran Hodis 2020-09-14-042_2_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19216,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,33,5,Eran Hodis 2020-09-14-042_33_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19217,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,30,12,Eran Hodis 2020-09-14-042_30_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19218,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,1,10,Eran Hodis 2020-09-14-042_1_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,8
19219,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,34,4,Eran Hodis 2020-09-14-042_34_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19220,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,30,9,Eran Hodis 2020-09-14-042_30_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19221,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,14,4,Eran Hodis 2020-09-14-042_14_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19222,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,26,4,Eran Hodis 2020-09-14-042_26_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19223,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,10,12,Eran Hodis 2020-09-14-042_10_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19224,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,10,9,Eran Hodis 2020-09-14-042_10_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19225,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,25,3,Eran Hodis 2020-09-14-042_25_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19226,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,4,5,Eran Hodis 2020-09-14-042_4_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19227,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,10,Eran Hodis 2020-09-14-042_32_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19228,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,5,5,Eran Hodis 2020-09-14-042_5_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19229,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,15,5,Eran Hodis 2020-09-14-042_15_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19230,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,4,Eran Hodis 2020-09-14-042_11_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19231,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,2,13,Eran Hodis 2020-09-14-042_2_13_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,8
19232,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,12,Eran Hodis 2020-09-14-042_32_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19233,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,5,2,Eran Hodis 2020-09-14-042_5_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19234,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,13,4,Eran Hodis 2020-09-14-042_13_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19235,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,7,Eran Hodis 2020-09-14-042_32_7_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19236,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,6,3,Eran Hodis 2020-09-14-042_6_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19237,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,12,3,Eran Hodis 2020-09-14-042_12_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19238,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,3,4,Eran Hodis 2020-09-14-042_3_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19239,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,33,1,Eran Hodis 2020-09-14-042_33_1_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19240,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,31,7,Eran Hodis 2020-09-14-042_31_7_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19241,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,35,2,Eran Hodis 2020-09-14-042_35_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19242,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,3,Eran Hodis 2020-09-14-042_11_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19243,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,34,3,Eran Hodis 2020-09-14-042_34_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19244,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,13,5,Eran Hodis 2020-09-14-042_13_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19245,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,30,10,Eran Hodis 2020-09-14-042_30_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19246,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,9,Eran Hodis 2020-09-14-042_11_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19247,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,5,Eran Hodis 2020-09-14-042_11_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19248,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,31,12,Eran Hodis 2020-09-14-042_31_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19249,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,9,9,Eran Hodis 2020-09-14-042_9_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19250,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,24,1,Eran Hodis 2020-09-14-042_24_1_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19251,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,23,9,Eran Hodis 2020-09-14-042_23_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19252,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,26,3,Eran Hodis 2020-09-14-042_26_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19253,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,8,Eran Hodis 2020-09-14-042_11_8_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19254,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,26,12,Eran Hodis 2020-09-14-042_26_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19255,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,24,13,Eran Hodis 2020-09-14-042_24_13_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19256,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,22,9,Eran Hodis 2020-09-14-042_22_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19257,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,33,10,Eran Hodis 2020-09-14-042_33_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19258,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,12,Eran Hodis 2020-09-14-042_11_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19259,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,33,11,Eran Hodis 2020-09-14-042_33_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19260,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,30,8,Eran Hodis 2020-09-14-042_30_8_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19261,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,23,11,Eran Hodis 2020-09-14-042_23_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19262,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,3,2,Eran Hodis 2020-09-14-042_3_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,3
19263,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,25,4,Eran Hodis 2020-09-14-042_25_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19264,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,24,12,Eran Hodis 2020-09-14-042_24_12_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19265,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,24,14,Eran Hodis 2020-09-14-042_24_14_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19266,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,3,Eran Hodis 2020-09-14-042_32_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19267,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,13,3,Eran Hodis 2020-09-14-042_13_3_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19268,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,22,10,Eran Hodis 2020-09-14-042_22_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19269,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,11,10,Eran Hodis 2020-09-14-042_11_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19270,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,11,Eran Hodis 2020-09-14-042_32_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19271,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,34,5,Eran Hodis 2020-09-14-042_34_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
19272,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,27,2,Eran Hodis 2020-09-14-042_27_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19273,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,25,2,Eran Hodis 2020-09-14-042_25_2_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19274,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,10,11,Eran Hodis 2020-09-14-042_10_11_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19275,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,25,13,Eran Hodis 2020-09-14-042_25_13_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19276,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,14,5,Eran Hodis 2020-09-14-042_14_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19277,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,23,10,Eran Hodis 2020-09-14-042_23_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,7
19278,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,33,9,Eran Hodis 2020-09-14-042_33_9_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19279,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,10,10,Eran Hodis 2020-09-14-042_10_10_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,6
19280,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,12,5,Eran Hodis 2020-09-14-042_12_5_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,4
19281,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,32,8,Eran Hodis 2020-09-14-042_32_8_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,5
19282,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,23,1,Eran Hodis 2020-09-14-042_23_1_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,1
19283,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,3,15,Eran Hodis 2020-09-14-042_3_15_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,8
19284,Eran Hodis 2020-09-14-042_CBTP,Eran Hodis 2020-09-14-042.svs,CBTP,36,4,Eran Hodis 2020-09-14-042_36_4_CBTP.png,L39,221-224,X4,True,Eran Hodis 2020-09-14-042.svs,2
